ID PIP,ID MS,TIP_SWAP,Fecha de Inicio,Fecha de Vencimiento,Nominal Recibe,Tasa de Referencia Recibe,Tasa Fija Recibe,Spread Recibe,Nominal Entrega,Tasa de Referencia Entrega,Tasa Fija Entrega,Spread Entrega,Pata Larga,Pata Corta,Valuación
MSCB0000573,3r6b3,1USDLUS,26/06/2013,23/05/2023,70000000,LUS091,0,0,70000000,LUS182,2.74,0,156747090.2,235481154.4,-78734064.21
MSCB0000574,3r6b4,1USDLUS,26/06/2013,23/05/2023,76250000,LUS091,0,0,76250000,LUS182,2.74,0,170742366.1,256506257.4,-85763891.37
MSCB0000575,3r6b5,1USDLUS,26/06/2013,23/05/2023,92250000,LUS091,0,0,92250000,LUS182,2.74,0,206570272.4,310330521.3,-103760248.9
MSCB0000578,ws369,1USDLUS,26/09/2013,26/09/2023,15500000,LUS091,0,0,15500000,LUS182,2.7963,0,36496889.34,52919633.65,-16422744.3
MSCB0000579,ws36a,1USDLUS,26/09/2013,26/09/2023,19500000,LUS091,0,0,19500000,LUS182,2.7963,0,45915441.43,66576313.3,-20660871.87
MSCB0000580,ws36b,1USDLUS,26/09/2013,26/09/2023,15000000,LUS091,0,0,15000000,LUS182,2.7963,0,35319570.33,51212548.69,-15892978.36
MSCB0000583,ws34b,1USDLUS,27/09/2013,27/09/2023,15000000,LUS091,0,0,15000000,LUS182,2.7575,0,35331587.16,50499454.8,-15167867.64
MSCB0000586,ws3tk,1USDLUS,04/10/2013,04/10/2023,20000000,LUS091,0,0,20000000,LUS182,2.7538,0,47417424.61,71374500.04,-23957075.43
MSCB0000592,ws3sm,1USDLUS,30/10/2013,30/10/2023,2000000,LUS091,0,0,2000000,LUS182,2.6345,0,4785324.208,6824563.029,-2039238.821
MSCB0000593,ws3sn,1USDLUS,30/10/2013,30/10/2023,36000000,LUS091,0,0,36000000,LUS182,2.6345,0,86135835.74,122842134.5,-36706298.77
MSCB0000594,ws30h,1USDLUS,31/10/2013,31/10/2023,1800000,LUS091,0,0,1800000,LUS182,2.6252,0,4307726.661,6120333.265,-1812606.605
MSCB0000595,ws30j,1USDLUS,31/10/2013,31/10/2023,32400000,LUS091,0,0,32400000,LUS182,2.6252,0,77539079.89,110165998.8,-32626918.88
MSCB0000596,ws30k,1USDLUS,31/10/2013,31/10/2023,34200000,LUS091,0,0,34200000,LUS182,2.6252,0,81846806.55,116286332,-34439525.49
MSCB0000597,ws30m,1USDLUS,31/10/2013,31/10/2023,21600000,LUS091,0,0,21600000,LUS182,2.6252,0,51692719.93,73443999.18,-21751279.26
MSCB0000601,ws31a,1USDLUS,01/11/2013,01/11/2023,1600000,LUS091,0,0,1600000,LUS182,2.596,0,3830568.004,5376018.504,-1545450.5
MSCB0000602,ws31b,1USDLUS,01/11/2013,01/11/2023,30400000,LUS091,0,0,30400000,LUS182,2.596,0,72780792.09,102144351.6,-29363559.49
MSCB0000603,ws31c,1USDLUS,01/11/2013,01/11/2023,28800000,LUS091,0,0,28800000,LUS182,2.596,0,68950224.08,96768333.07,-27818108.99
MSCB0000604,ws31d,1USDLUS,01/11/2013,01/11/2023,19200000,LUS091,0,0,19200000,LUS182,2.596,0,45966816.05,64512222.05,-18545406
MSCB0000605,ws3j1,1USDLUS,03/04/2013,03/04/2023,500000,LUS091,0,0,500000,LUS182,1.9745,0,1098992.613,1215252.011,-116259.3976
MSCB0000606,ws3j2,1USDLUS,03/04/2013,03/04/2023,14000000,LUS091,0,0,14000000,LUS182,1.9745,0,30771793.17,34027056.3,-3255263.133
MSCB0000607,ws3j3,1USDLUS,03/04/2013,03/04/2023,54125000,LUS091,0,0,54125000,LUS182,1.9745,0,118965950.4,131551030.2,-12585079.79
MSCB0000608,ws3j4,1USDLUS,03/04/2013,03/04/2023,31375000,LUS091,0,0,31375000,LUS182,1.9745,0,68961786.47,76257063.67,-7295277.201
MSCB0000609,ws2ca,6TIEMXP,07/05/2012,11/09/2019,85000000,T028,6.28,0,85000000,T028,0,0,22093741.43,18067025.46,4026715.975
MSCB0000610,ws332,6TIEMXP,07/05/2012,30/07/2024,8500000,T028,8.68,0,8500000,T028,0,0,5454074.112,3746441.771,1707632.342
MSCB0000611,ws38f,6TIEMXP,07/05/2012,28/02/2020,19000000,T028,8.05,0,19000000,T028,0,0,6882366.173,4495102.204,2387263.969
MSCB0000613,ws38q,6TIEMXP,07/05/2012,01/11/2019,20000000,T028,8.21,0,20000000,T028,0,0,6873668.126,4354074.954,2519593.172
MSCB0000614,ws38u,6TIEMXP,07/05/2012,12/11/2024,20000000,T028,8.48,0,20000000,T028,0,0,12843665.79,9063010.287,3780655.504
MSCB0000615,ws3a5,6TIEMXP,07/05/2012,24/08/2018,15500000,T028,8.86,0,15500000,T028,0,0,4458406.125,2423001.366,2035404.759
MSCB0000616,ws3en,6TIEMXP,07/05/2012,03/07/2025,100000000,T028,7.33,0,100000000,T028,0,0,57859042.18,47742741.33,10116300.85
MSCB0000617,ws3es,6TIEMXP,07/05/2012,22/09/2020,42000000,T028,6.595,0,42000000,T028,0,0,13572577.97,11106739.74,2465838.229
MSCB0000618,ws3nt,6TIEMXP,07/05/2012,15/10/2019,20000000,T028,8.43,0,20000000,T028,0,0,7075236.087,4336809.639,2738426.448
MSCB0000619,ws3y0,6TIEMXP,07/05/2012,04/04/2018,60000000,T028,8.09,0,60000000,T028,0,0,14151235.33,8170018.636,5981216.693
MSCB0000620,ws2ap,6TIEMXP,09/05/2012,11/09/2019,1030000000,T028,6.28,0,1030000000,T028,0,0,267724160.9,218929837.9,48794322.99
MSCB0000621,ws2ax,6TIEMXP,09/05/2012,12/05/2027,235780000,T028,7.561,0,235780000,T028,0,0,158175994,128871393.8,29304600.21
MSCB0000622,ws2cj,6TIEMXP,09/05/2012,19/11/2031,225000000,T028,7.93,0,225000000,T028,0,0,189853883.7,152981116.9,36872766.76
MSCB0000623,ws336,6TIEMXP,09/05/2012,22/09/2020,371000000,T028,6.595,0,371000000,T028,0,0,119891105.4,98109534.35,21781571.03
MSCB0000624,ws361,6TIEMXP,09/05/2012,15/10/2019,198000000,T028,8.43,0,198000000,T028,0,0,70044837.26,42934415.42,27110421.84
MSCB0000626,ws36s,6TIEMXP,09/05/2012,24/08/2018,211000000,T028,8.86,0,211000000,T028,0,0,60691851.11,32984083.11,27707768
MSCB0000627,ws3aw,6TIEMXP,09/05/2012,30/07/2024,103000000,T028,8.68,0,103000000,T028,0,0,66090545.13,45398059.1,20692486.02
MSCB0000628,ws3bm,6TIEMXP,09/05/2012,01/11/2019,198000000,T028,8.21,0,198000000,T028,0,0,68049314.45,43105342.04,24943972.41
MSCB0000629,ws3br,6TIEMXP,09/05/2012,28/02/2020,197000000,T028,8.05,0,197000000,T028,0,0,71359270.32,46607112.33,24752157.99
MSCB0000630,ws3m3,6TIEMXP,09/05/2012,23/02/2021,580000000,T028,8.053,0,580000000,T028,0,0,241521780.7,165034767.3,76487013.41
MSCB0000632,ws3p1,6TIEMXP,09/05/2012,01/11/2018,500000000,T028,5.895,0,500000000,T028,0,0,99361651.82,82600098.46,16761553.37
MSCB0000634,ws3ug,6TIEMXP,09/05/2012,04/04/2018,370000000,T028,8.09,0,370000000,T028,0,0,87265951.2,50381781.59,36884169.61
MSCB0000635,ws2bh,6TIEMXP,11/05/2012,11/09/2019,770000000,T028,6.28,0,770000000,T028,0,0,200143304.7,163665995.3,36477309.42
MSCB0000636,ws2bs,6TIEMXP,11/05/2012,26/01/2022,25000000,T028,6.48,0,25000000,T028,0,0,9545074.442,8341556.799,1203517.643
MSCB0000637,ws2cp,6TIEMXP,11/05/2012,26/01/2022,400000000,T028,6.48,0,400000000,T028,0,0,152721191.1,133464908.8,19256282.3
MSCB0000638,ws2ct,6TIEMXP,11/05/2012,11/09/2019,385000000,T028,6.28,0,385000000,T028,0,0,100071652.4,81832997.65,18238654.71
MSCB0000639,ws2cx,6TIEMXP,11/05/2012,12/05/2027,125029000,T028,7.561,0,125029000,T028,0,0,83877285.39,68337693.99,15539591.4
MSCB0000640,ws2d5,6TIEMXP,11/05/2012,12/05/2027,199924000,T028,7.561,0,199924000,T028,0,0,134121543,109273409.6,24848133.4
MSCB0000641,ws33a,6TIEMXP,11/05/2012,15/10/2019,164500000,T028,8.43,0,164500000,T028,0,0,58193816.82,35670259.28,22523557.54
MSCB0000643,ws38y,6TIEMXP,11/05/2012,23/11/2016,506368000,T028,5.546,0,506368000,T028,0,0,46497335.71,34354341.89,12142993.81
MSCB0000644,ws392,6TIEMXP,11/05/2012,22/09/2020,181000000,T028,6.595,0,181000000,T028,0,0,58491347.9,47864759.34,10626588.56
MSCB0000645,ws39e,6TIEMXP,11/05/2012,24/08/2018,153000000,T028,8.86,0,153000000,T028,0,0,44008783.04,23917368.32,20091414.71
MSCB0000647,ws3cf,6TIEMXP,11/05/2012,14/11/2025,380000000,T028,7.69,0,380000000,T028,0,0,236747827.2,186873011.3,49874815.99
MSCB0000648,ws3cq,6TIEMXP,11/05/2012,18/11/2025,70000000,T028,7.57,0,70000000,T028,0,0,42901985.88,34427218.48,8474767.403
MSCB0000649,ws3cu,6TIEMXP,11/05/2012,24/08/2018,76500000,T028,8.86,0,76500000,T028,0,0,22004391.52,11958684.16,10045707.36
MSCB0000650,ws3d2,6TIEMXP,11/05/2012,28/02/2020,164500000,T028,8.05,0,164500000,T028,0,0,59586801.87,38918121.72,20668680.15
MSCB0000651,ws3ew,6TIEMXP,11/05/2012,15/10/2019,83500000,T028,8.43,0,83500000,T028,0,0,29539110.66,18106180.24,11432930.42
MSCB0000652,ws3f0,6TIEMXP,11/05/2012,23/02/2021,460000000,T028,8.053,0,460000000,T028,0,0,191551757.1,130889643.1,60662114.09
MSCB0000653,ws3f4,6TIEMXP,11/05/2012,12/11/2024,83000000,T028,8.48,0,83000000,T028,0,0,53301213.03,37611492.69,15689720.34
MSCB0000654,ws3f8,6TIEMXP,11/05/2012,12/11/2024,164500000,T028,8.48,0,164500000,T028,0,0,105639151.1,74543259.61,31095891.52
MSCB0000655,ws3fc,6TIEMXP,11/05/2012,18/11/2025,80000000,T028,7.57,0,80000000,T028,0,0,49030841,39345392.54,9685448.46
MSCB0000656,ws3p9,6TIEMXP,11/05/2012,01/11/2019,83500000,T028,8.21,0,83500000,T028,0,0,28697564.43,18178262.93,10519301.49
MSCB0000657,ws3pd,6TIEMXP,11/05/2012,18/11/2025,50000000,T028,7.57,0,50000000,T028,0,0,30644275.63,24590870.34,6053405.288
MSCB0000658,ws3pn,6TIEMXP,11/05/2012,03/07/2025,326000000,T028,7.33,0,326000000,T028,0,0,188620477.5,155641336.7,32979140.78
MSCB0000659,ws3qv,6TIEMXP,11/05/2012,03/07/2025,46000000,T028,7.33,0,46000000,T028,0,0,26615159.4,21961661.01,4653498.392
MSCB0000661,ws3wp,6TIEMXP,11/05/2012,28/02/2020,83500000,T028,8.05,0,83500000,T028,0,0,30246188.18,19754791.27,10491396.92
MSCB0000663,ws3wx,6TIEMXP,11/05/2012,01/11/2019,164500000,T028,8.21,0,164500000,T028,0,0,56535920.34,35812266.49,20723653.84
MSCB0000664,ws3x1,6TIEMXP,11/05/2012,22/09/2020,352000000,T028,6.595,0,352000000,T028,0,0,113751129.6,93085056.85,20666072.78
MSCB0000665,ws3x5,6TIEMXP,11/05/2012,30/07/2024,77000000,T028,8.68,0,77000000,T028,0,0,49407494.9,33938354.86,15469140.04
MSCB0000666,ws3y4,6TIEMXP,11/05/2012,30/07/2024,38500000,T028,8.68,0,38500000,T028,0,0,24703747.45,16969177.43,7734570.019
MSCB0000667,ws3d6,6TIEMXP,09/07/2012,02/07/2018,90000000,T028,5.2828,0,90000000,T028,0,0,14789710.07,13347851.72,1441858.35
MSCB0000668,ws3d7,6TIEMXP,09/07/2012,02/07/2018,230000000,T028,5.2828,0,230000000,T028,0,0,37795925.74,34111176.63,3684749.118
MSCB0000669,ws3d8,6TIEMXP,09/07/2012,02/07/2018,150000000,T028,5.2828,0,150000000,T028,0,0,24649516.79,22246419.54,2403097.251
MSCB0000670,ws3zf,6TIEMXP,09/07/2012,19/06/2028,30000000,T028,6.405,0,30000000,T028,0,0,17920804.91,17436564.84,484240.0674
MSCB0000671,ws3zg,6TIEMXP,09/07/2012,19/06/2028,174500000,T028,6.405,0,174500000,T028,0,0,104239348.6,101422685.5,2816663.059
MSCB0000672,ws39j,6TIEMXP,18/07/2012,23/03/2018,120000000,T028,5.144,0,120000000,T028,0,0,17543808.15,15959144.94,1584663.211
MSCB0000673,ws3hp,6TIEMXP,18/07/2012,17/09/2021,300000000,T028,5.543,0,300000000,T028,0,0,93472310.92,94426290.42,-953979.5049
MSCB0000674,ws299,6TIEMXP,23/11/2012,26/01/2022,75000000,T028,6.48,0,75000000,T028,0,0,28635223.33,25024670.4,3610552.93
MSCB0000675,ws29h,6TIEMXP,23/11/2012,11/09/2019,230000000,T028,6.28,0,230000000,T028,0,0,59783065.05,48887245.35,10895819.7
MSCB0000676,ws29w,6TIEMXP,23/11/2012,12/05/2027,39267000,T028,7.561,0,39267000,T028,0,0,26342763.4,21462350.58,4880412.828
MSCB0000677,ws34q,6TIEMXP,23/11/2012,15/10/2019,34000000,T028,8.43,0,34000000,T028,0,0,12027901.35,7372576.386,4655324.962
MSCB0000679,ws3b4,6TIEMXP,23/11/2012,04/04/2018,70000000,T028,8.09,0,70000000,T028,0,0,16509774.55,9531688.409,6978086.142
MSCB0000681,ws3jh,6TIEMXP,23/11/2012,01/11/2019,34000000,T028,8.21,0,34000000,T028,0,0,11685235.81,7401927.421,4283308.393
MSCB0000682,ws3js,6TIEMXP,23/11/2012,23/02/2021,80000000,T028,8.053,0,80000000,T028,0,0,33313349.07,22763416.18,10549932.88
MSCB0000683,ws3jw,6TIEMXP,23/11/2012,23/11/2016,159033000,T028,6.528,0,159033000,T028,0,0,17188949.99,10789532.62,6399417.369
MSCB0000684,ws3k4,6TIEMXP,23/11/2012,30/07/2024,23000000,T028,8.68,0,23000000,T028,0,0,14758082.89,10137430.67,4620652.219
MSCB0000685,ws3k8,6TIEMXP,23/11/2012,19/06/2028,49500000,T028,6.405,0,49500000,T028,0,0,29569328.1,28770331.99,798996.1112
MSCB0000686,ws3rb,6TIEMXP,23/11/2012,28/02/2020,36000000,T028,8.05,0,36000000,T028,0,0,13040272.75,8517035.756,4523236.993
MSCB0000687,ws3rf,6TIEMXP,23/11/2012,22/09/2020,54000000,T028,6.595,0,54000000,T028,0,0,17450457.39,14280093.95,3170363.438
MSCB0000689,ws3rq,6TIEMXP,23/11/2012,24/08/2018,44000000,T028,8.86,0,44000000,T028,0,0,12656120.61,6878197.426,5777923.186
MSCB0000690,ws3ad,6TIEMXP,29/01/2013,14/11/2025,190000000,T028,5.952,0,190000000,T028,0,0,91620485.55,93436505.63,-1816020.076
MSCB0000691,ws3ae,6TIEMXP,29/01/2013,14/11/2025,60000000,T028,5.952,0,60000000,T028,0,0,28932784.91,29506264.93,-573480.0239
MSCB0000692,ws3af,6TIEMXP,29/01/2013,14/11/2025,370000000,T028,5.952,0,370000000,T028,0,0,178418840.3,181955300.4,-3536460.148
MSCB0000693,ws341,6TIEMXP,08/02/2013,23/11/2016,954907000,T028,4.734,0,954907000,T028,0,0,74846462.91,64785297.56,10061165.35
MSCB0000694,ws342,6TIEMXP,08/02/2013,23/11/2016,809692000,T028,4.734,0,809692000,T028,0,0,63464381.61,54933241.82,8531139.784
MSCB0000695,ws3dj,6TIEMXP,25/04/2013,17/04/2020,37000000,T028,4.952,0,37000000,T028,0,0,8327323.986,8938666.837,-611342.8516
MSCB0000696,ws3dk,6TIEMXP,25/04/2013,17/04/2020,467000000,T028,4.952,0,467000000,T028,0,0,105104332.5,112820470.6,-7716138.154
MSCB0000697,ws3dm,6TIEMXP,25/04/2013,17/04/2020,330000000,T028,4.952,0,330000000,T028,0,0,74270727.44,79723244.77,-5452517.325
MSCB0000698,ws3dn,6TIEMXP,25/04/2013,17/04/2020,166000000,T028,4.952,0,166000000,T028,0,0,37360426.53,40103207.97,-2742781.442
MSCB0000699,ws3zq,6TIEMXP,25/04/2013,10/08/2020,78000000,T028,4.994,0,78000000,T028,0,0,18603241.51,20067535.09,-1464293.58
MSCB0000700,ws3x9,6TIEMXP,06/05/2013,11/04/2033,105000000,T028,6.02,0,105000000,T028,0,0,69889329.6,74955389.33,-5066059.728
MSCB0000701,ws3xa,6TIEMXP,06/05/2013,11/04/2033,210000000,T028,6.02,0,210000000,T028,0,0,139778659.2,149910778.7,-10132119.46
MSCB0000702,ws3xb,6TIEMXP,06/05/2013,11/04/2033,170000000,T028,6.02,0,170000000,T028,0,0,113154152.7,121356344.6,-8202191.941
MSCB0000703,ws3xc,6TIEMXP,06/05/2013,11/04/2033,15000000,T028,6.02,0,15000000,T028,0,0,9984189.943,10707912.76,-723722.8183
MSCB0000704,3qt9h,6TIEMXP,23/05/2013,11/05/2023,255000000,T028,5.52,0,255000000,T028,0,0,93795980.2,99237116.51,-5441136.313
MSCB0000705,3qt9m,6TIEMXP,23/05/2013,11/05/2023,157500000,T028,5.52,0,157500000,T028,0,0,57932811.3,61293513.14,-3360701.84
MSCB0000706,3qt9n,6TIEMXP,23/05/2013,11/05/2023,315000000,T028,5.52,0,315000000,T028,0,0,115865622.6,122587026.3,-6721403.681
MSCB0000707,3qt9p,6TIEMXP,23/05/2013,11/05/2023,22500000,T028,5.52,0,22500000,T028,0,0,8276115.9,8756216.163,-480100.2629
MSCB0000708,ws34y,6TIEMXP,23/05/2013,28/04/2033,170000000,T028,6.42,0,170000000,T028,0,0,120304948.3,121278472.6,-973524.3071
MSCB0000709,ws34z,6TIEMXP,23/05/2013,28/04/2033,15000000,T028,6.42,0,15000000,T028,0,0,10615142.49,10701041.7,-85899.20356
MSCB0000710,ws350,6TIEMXP,23/05/2013,28/04/2033,105000000,T028,6.42,0,105000000,T028,0,0,74305997.46,74907291.88,-601294.4249
MSCB0000711,ws351,6TIEMXP,23/05/2013,28/04/2033,210000000,T028,6.42,0,210000000,T028,0,0,148611994.9,149814583.8,-1202588.85
MSCB0000712,3qw7x,6TIEMXP,03/06/2013,08/08/2019,503000000,T028,5.4448,0,503000000,T028,0,0,109636440,103481754.3,6154685.671
MSCB0000713,3qw89,6TIEMXP,03/06/2013,08/08/2019,308000000,T028,5.4448,0,308000000,T028,0,0,67133247.56,63364573.23,3768674.328
MSCB0000714,3qw8a,6TIEMXP,03/06/2013,08/08/2019,154000000,T028,5.4448,0,154000000,T028,0,0,33566623.78,31682286.62,1884337.164
MSCB0000715,3qw8b,6TIEMXP,03/06/2013,08/08/2019,35000000,T028,5.4448,0,35000000,T028,0,0,7628778.132,7200519.686,428258.4463
MSCB0000716,ws378,6TIEMXP,07/06/2013,26/05/2023,175263000,T028,6.17,0,175263000,T028,0,0,72722515.17,68724225.85,3998289.326
MSCB0000717,ws379,6TIEMXP,07/06/2013,26/05/2023,132632000,T028,6.17,0,132632000,T028,0,0,55033479.01,52007734.22,3025744.794
MSCB0000718,ws37a,6TIEMXP,07/06/2013,26/05/2023,142105000,T028,6.17,0,142105000,T028,0,0,58964145.42,55722292.29,3241853.127
MSCB0000719,ws37b,6TIEMXP,07/06/2013,26/05/2023,50000000,T028,6.17,0,50000000,T028,0,0,20746682.18,19606028.04,1140654.139
MSCB0000720,3qz7x,6TIEMXP,10/06/2013,19/08/2020,277500000,T028,5.7135,0,277500000,T028,0,0,76850011.86,72224781.69,4625230.173
MSCB0000721,3qz7z,6TIEMXP,10/06/2013,19/08/2020,58500000,T028,5.7135,0,58500000,T028,0,0,16200813.31,15225764.79,975048.5229
MSCB0000722,3qz80,6TIEMXP,10/06/2013,19/08/2020,250500000,T028,5.7135,0,250500000,T028,0,0,69372713.41,65197505.63,4175207.777
MSCB0000723,3qz81,6TIEMXP,10/06/2013,19/08/2020,163500000,T028,5.7135,0,163500000,T028,0,0,45279196.18,42554060.56,2725135.615
MSCB0000724,ws3fg,6TIEMXP,10/06/2013,29/05/2023,18149000,T028,6.215,0,18149000,T028,0,0,7578743.193,7116473.535,462269.6582
MSCB0000725,ws3fh,6TIEMXP,10/06/2013,29/05/2023,81426000,T028,6.215,0,81426000,T028,0,0,34002244.93,31928259.08,2073985.85
MSCB0000726,ws3fj,6TIEMXP,10/06/2013,29/05/2023,100425000,T028,6.215,0,100425000,T028,0,0,41935935.05,39378029.35,2557905.693
MSCB0000727,3r2aq,6TIEMXP,14/06/2013,13/07/2018,296000000,T028,5.4745,0,296000000,T028,0,0,50377681.15,44096602.51,6281078.643
MSCB0000728,3r2ar,6TIEMXP,14/06/2013,03/04/2018,450000000,T028,5.409,0,450000000,T028,0,0,70970950.78,61251881.62,9719069.16
MSCB0000729,3r2av,6TIEMXP,14/06/2013,03/04/2018,300000000,T028,5.409,0,300000000,T028,0,0,47313967.19,40834587.75,6479379.44
MSCB0000730,3r2aw,6TIEMXP,14/06/2013,03/04/2018,660000000,T028,5.409,0,660000000,T028,0,0,104090727.8,89836093.04,14254634.77
MSCB0000731,3r2ax,6TIEMXP,14/06/2013,03/04/2018,90000000,T028,5.409,0,90000000,T028,0,0,14194190.16,12250376.32,1943813.832
MSCB0000733,3r9az,6TIEMXP,01/07/2013,11/04/2018,120000000,T028,5.7,0,120000000,T028,0,0,19922948.6,16382517.62,3540430.978
MSCB0000734,3rm88,6TIEMXP,24/07/2013,12/07/2023,172500000,T028,6.365,0,172500000,T028,0,0,74980318.41,68734471.05,6245847.359
MSCB0000735,3rmct,6TIEMXP,24/07/2013,12/07/2023,104500000,T028,6.365,0,104500000,T028,0,0,45422859.56,41639143.33,3783716.226
MSCB0000736,3rmcu,6TIEMXP,24/07/2013,12/07/2023,12000000,T028,6.365,0,12000000,T028,0,0,5216022.15,4781528.421,434493.7293
MSCB0000737,3rmcv,6TIEMXP,24/07/2013,12/07/2023,211000000,T028,6.365,0,211000000,T028,0,0,91715056.14,84075208.07,7639848.073
MSCB0000738,ws33j,6TIEMXP,22/08/2013,23/02/2021,700000000,T028,6.6373,0,700000000,T028,0,0,240248175,199179891.6,41068283.36
MSCB0000739,ws3fv,6TIEMXP,05/09/2013,10/08/2020,370000000,T028,6.686,0,370000000,T028,0,0,118144519.4,95192153.63,22952365.72
MSCB0000740,ws3fw,6TIEMXP,05/09/2013,10/08/2020,334000000,T028,6.686,0,334000000,T028,0,0,106649376.9,85930214.36,20719162.57
MSCB0000741,ws3fx,6TIEMXP,05/09/2013,10/08/2020,218000000,T028,6.686,0,218000000,T028,0,0,69609473.56,56086187.81,13523285.75
MSCB0000742,3sbzn,6TIEMXP,09/09/2013,05/04/2028,200000000,T028,7.823,0,200000000,T028,0,0,144198417.1,114799785.5,29398631.61
MSCB0000743,ws39p,6TIEMXP,09/09/2013,23/02/2021,180000000,T028,6.8601,0,180000000,T028,0,0,63851861.22,51217686.41,12634174.8
MSCB0000745,3snth,6TIEMXP,20/09/2013,19/06/2028,117000000,T028,7.0618,0,117000000,T028,0,0,77058118.1,68002602.88,9055515.215
MSCB0000746,3snwk,6TIEMXP,20/09/2013,19/06/2028,152000000,T028,7.0618,0,152000000,T028,0,0,100109691.9,88345261.86,11764430.02
MSCB0000747,ws3ha,6TIEMXP,20/09/2013,01/09/2021,20000000,T028,6.099,0,20000000,T028,0,0,6778706.636,6228904.463,549802.1732
MSCB0000748,ws3hb,6TIEMXP,20/09/2013,01/09/2021,180000000,T028,6.099,0,180000000,T028,0,0,61008359.72,56060140.16,4948219.559
MSCB0000758,3a2cd,6TIEMXP,23/10/2013,11/10/2023,195000000,T028,6.22,0,195000000,T028,0,0,84424027.32,79647356.57,4776670.755
MSCB0000759,3a2fm,6TIEMXP,23/10/2013,11/10/2023,185000000,T028,6.22,0,185000000,T028,0,0,80094590.03,75562876.75,4531713.281
MSCB0000760,3a2fn,6TIEMXP,23/10/2013,11/10/2023,120000000,T028,6.22,0,120000000,T028,0,0,51953247.58,49013757.89,2939489.696
MSCB0000767,3a6h9,6TIEMXP,31/10/2013,25/10/2018,24000000,T028,5.2637,0,24000000,T028,0,0,4262678.484,3955601.036,307077.4482
MSCB0000768,3a6hm,6TIEMXP,31/10/2013,25/10/2018,432000000,T028,5.2637,0,432000000,T028,0,0,76728212.71,71200818.65,5527394.068
MSCB0000769,3a6hn,6TIEMXP,31/10/2013,25/10/2018,288000000,T028,5.2637,0,288000000,T028,0,0,51152141.81,47467212.43,3684929.379
MSCB0000770,3a6hp,6TIEMXP,31/10/2013,25/10/2018,456000000,T028,5.2637,0,456000000,T028,0,0,80990891.2,75156419.68,5834471.517
MSCB0000799,ws7q9,6TIEMXP,17/12/2013,31/01/2018,266565000,T028,4.99,0,266565000,T028,0,0,37017056.17,34052547.42,2964508.753
MSCB0000800,ws7qa,6TIEMXP,17/12/2013,31/01/2018,166705000,T028,4.99,0,166705000,T028,0,0,23149807.17,21295856.23,1853950.938
MSCB0000801,ws7qb,6TIEMXP,17/12/2013,31/01/2018,366729000,T028,4.99,0,366729000,T028,0,0,50926520.71,46848073.31,4078447.398
MSCB0000806,3v7gt,6TIEMXP,20/12/2013,08/12/2023,270100000,T028,6.7,0,270100000,T028,0,0,127577094.5,112085096.3,15491998.21
MSCB0000807,3v7hc,6TIEMXP,20/12/2013,08/12/2023,175200000,T028,6.7,0,175200000,T028,0,0,82752709.94,72703846.24,10048863.7
MSCB0000808,3v7hd,6TIEMXP,20/12/2013,08/12/2023,284700000,T028,6.7,0,284700000,T028,0,0,134473153.7,118143750.1,16329403.52
MSCB0000809,ws8ur,6TIEMXP,20/12/2013,25/11/2033,195000000,T028,7.81,0,195000000,T028,0,0,170919043.4,141946674.4,28972369.02
MSCB0000810,ws8us,6TIEMXP,20/12/2013,25/11/2033,185000000,T028,7.81,0,185000000,T028,0,0,162153964.3,134667357.7,27486606.51
MSCB0000811,ws8ut,6TIEMXP,20/12/2013,25/11/2033,120000000,T028,7.81,0,120000000,T028,0,0,105180949.8,87351799.62,17829150.17
MSCB0000816,wq2tx,1MXPTIE,07/05/2012,09/10/2019,21500000,T028,0,0,21500000,T028,8.07,0,4655366.03,7287355.217,-2631989.187
MSCB0000818,ws39x,1MXPTIE,07/05/2012,27/08/2018,31000000,T028,0,0,31000000,T028,8.9,0,4848335.015,8945799.36,-4097464.345
MSCB0000819,ws3a1,1MXPTIE,07/05/2012,05/06/2029,5250000,T028,0,0,5250000,T028,8.78,0,3198762.203,4462722.469,-1263960.265
MSCB0000820,ws3np,1MXPTIE,07/05/2012,04/08/2028,7750000,T028,0,0,7750000,T028,8.955,0,4542646.715,6530854.237,-1988207.522
MSCB0000821,ws3nx,1MXPTIE,07/05/2012,16/10/2019,13050000,T028,0,0,13050000,T028,8.31,0,2830452.587,4550219.807,-1719767.219
MSCB0000822,ws3qr,1MXPTIE,07/05/2012,05/07/2019,38000000,T028,0,0,38000000,T028,8.25,0,7655592.529,12366779.52,-4711186.993
MSCB0000823,ws3wj,1MXPTIE,07/05/2012,21/03/2030,18500000,T028,0,0,18500000,T028,8.26,0,11729460.73,15338746.96,-3609286.228
MSCB0000824,ws3xs,1MXPTIE,07/05/2012,04/06/2029,8750000,T028,0,0,8750000,T028,8.79,0,5331424.616,7447641.414,-2116216.798
MSCB0000825,ws3xw,1MXPTIE,07/05/2012,13/07/2018,26000000,T028,0,0,26000000,T028,9.22,0,3873350.22,7452573.557,-3579223.337
MSCB0000826,wq2t8,1MXPTIE,09/05/2012,09/10/2019,80750000,T028,0,0,80750000,T028,8.07,0,17484688.69,27369950.41,-9885261.713
MSCB0000829,ws2at,1MXPTIE,09/05/2012,01/12/2021,335000000,T028,0,0,335000000,T028,6.67,0,109189056.2,129322910.6,-20133854.34
